,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ig01,ig02,ig03,ig04,ig05,ig06,ig07,ig08
14141,WBGene00003680,130.9884418,0.0883843483,0.1429562751,0.6182614105,0.536403035,0.6516039414,117.5020681,118.2851199,127.7737461,147.3741937,146.0153193,126.3013493,116.2433189,148.4124192
14142,WBGene00000399,7.544256302,0.437069716,0.7071762457,0.6180492044,0.5365429044,0.6517277621,6.476491942,13.1427911,1.359295171,3.817984292,15.92894392,7.115568973,1.096635084,11.41633994
14143,WBGene00019253,1.725528038,0.7925324596,1.28306185,0.6176884301,0.5367807401,0.6519327026,0.9252131346,5.054919652,1.359295171,0,2.654823986,2.668338365,0,1.141633994
14144,WBGene00023452,1.242243123,-0.8276820613,1.339989249,-0.6176781356,0.5367875274,0.6519327026,0.9252131346,1.01098393,2.718590342,1.527193717,1.769882658,0.8894461216,1.096635084,0
14145,WBGene00235343,1.41665604,0.7920027418,1.283185655,0.6172160192,0.5370922509,0.6522566763,0,2.021967861,1.359295171,3.054387434,1.769882658,0.8894461216,1.096635084,1.141633994
14146,WBGene00000878,74.96592332,0.1221202462,0.1979527694,0.6169160784,0.537290081,0.6523124611,69.3909851,80.87871443,78.8391199,74.83249212,63.71577567,100.5074117,76.76445586,54.79843171
14147,WBGene00010556,41562.51721,0.03495735547,0.05665397618,0.6170326926,0.5372131622,0.6523124611,40557.64297,41836.53701,46834.51511,44052.66636,38996.70954,42081.4749,37858.03636,40282.55548
14148,WBGene00013765,1483.662858,-0.03126211589,0.05067469375,-0.6169177074,0.5372890065,0.6523124611,1428.52908,1512.43196,1582.219579,1464.578774,1533.603323,1433.787148,1457.428026,1456.724976
14149,WBGene00019055,19.1093908,0.2164157722,0.3507698142,0.6169737629,0.5372520316,0.6523124611,19.42947583,22.24164647,12.23365654,22.90790575,23.00847455,16.01003019,15.35289117,21.69104588
14150,WBGene00007680,202.0522647,0.06838833956,0.1108855338,0.6167471733,0.5374015009,0.6524016242,196.1451845,208.2626897,217.4872273,200.0623769,176.1033244,201.9042696,200.6842203,215.7688249
14151,WBGene00019404,34.35859096,0.1965202071,0.3187110822,0.616609268,0.53749248,0.6524659615,19.42947583,37.40640542,43.49744546,29.01668062,20.35365056,47.14064444,46.05867351,31.96575183
14152,WBGene00020951,2037.001527,-0.03013808657,0.04888625959,-0.6164940174,0.5375685192,0.6525121554,1958.676206,2074.539025,2036.224166,2070.111083,2140.673074,1897.188577,2096.76628,2021.833803
14153,WBGene00008554,75.57421575,0.1251427554,0.2030788584,0.6162273926,0.5377444518,0.6526334741,67.54055883,60.65903582,80.19841508,89.34083243,90.26401554,86.27627379,51.54184893,78.77274558
14154,WBGene00011214,2.29177507,-0.6155347316,0.9987930674,-0.6162785382,0.5377107011,0.6526334741,4.626065673,1.01098393,2.718590342,3.054387434,2.654823986,0.8894461216,1.096635084,2.283267988
14155,WBGene00008139,452.4999905,-0.04762268877,0.07729737846,-0.6160970749,0.5378304525,0.6526917353,460.756141,442.8109615,500.2206228,451.2857433,438.0459578,426.0446922,443.0405738,457.7952316
14156,WBGene00005079,1.227050897,-0.8568297987,1.39113447,-0.6159216217,0.5379462505,0.6527861466,0.9252131346,0,2.718590342,1.527193717,1.769882658,1.778892243,1.096635084,0
14157,WBGene00004336,10493.79773,-0.0256434446,0.0416468465,-0.615735566,0.5380690598,0.6528429375,9996.002706,9926.851212,11214.18516,10768.2429,10530.80181,10443.87636,10617.62088,10452.80085
14158,WBGene00219304,16.95116522,0.2291639816,0.3721780855,0.61573744,0.5380678227,0.6528429375,17.57904956,14.15377503,14.95224688,19.85351832,13.27411993,14.23113795,16.44952625,25.11594787
14159,WBGene00199018,1.842312968,-0.6972069885,1.132603789,-0.6155788946,0.5381724843,0.6529223063,3.700852538,0,1.359295171,0.7635968584,1.769882658,2.668338365,2.193270167,2.283267988
14160,WBGene00018661,60.21446213,-0.121245534,0.1970315981,-0.6153608618,0.5383164324,0.6530047084,65.69013256,64.70297154,69.32405371,56.50616752,55.75130371,48.91953669,60.3149296,60.50660168
14161,WBGene00021774,35.66136344,-0.1865362063,0.3031191189,-0.615389115,0.5382977782,0.6530047084,31.45724658,26.28558219,25.82660824,36.6526492,31.85788784,28.46227589,62.50819977,42.24045778
14162,WBGene00014057,110.5568083,0.08945444377,0.1453902919,0.6152710926,0.5383757048,0.6530304941,103.6238711,102.109377,110.1029088,116.0667225,113.2724901,125.4119031,101.9870628,111.8801314
14163,WBGene00000062,5.836730318,0.4665463619,0.7588261335,0.614826429,0.5386693535,0.6532347603,11.10255762,3.032951791,5.437180683,3.054387434,1.769882658,9.783907337,1.096635084,11.41633994
14164,WBGene00003570,2.831917718,0.5760315779,0.9368650308,0.6148501214,0.5386537054,0.6532347603,0,3.032951791,1.359295171,3.817984292,4.424706644,4.447230608,3.289905251,2.283267988
14165,WBGene00018561,67.14308346,0.1195684736,0.1944633806,0.6148636994,0.5386447377,0.6532347603,58.28842748,79.8677305,54.37180683,59.56055496,69.91036498,64.04012075,73.47455061,77.63111159
14166,WBGene00077570,7.787156665,-0.3341336522,0.5434960856,-0.6147857566,0.5386962169,0.6532347603,7.401705077,7.076887513,6.796475854,5.345178009,12.3891786,5.33667673,7.676445586,10.27470595
14167,WBGene00022096,8.23864637,0.3300907375,0.5369864968,0.614709568,0.53874654,0.6532496692,11.10255762,9.098855374,6.796475854,9.163162301,3.539765315,7.115568973,7.676445586,11.41633994
14168,WBGene00022086,8.321484769,0.3460554637,0.5633794351,0.6142493712,0.5390505529,0.6535721625,11.10255762,9.098855374,6.796475854,4.581581151,4.424706644,8.005015094,6.579810502,15.98287592
14169,WBGene00009455,922.6166302,-0.0402456605,0.06554861684,-0.6139818419,0.5392273263,0.6537403495,972.3990045,952.3468624,822.3735783,882.7179683,954.8516938,918.7978436,986.9715753,890.4745153
14170,WBGene00019588,23.06160684,0.2120483875,0.345840015,0.6131401177,0.5397836957,0.6543686891,20.35468896,22.24164647,28.54519859,32.83466491,12.3891786,17.78892243,25.22260692,25.11594787
14171,WBGene00021364,6.915837878,-0.3476387412,0.5671377363,-0.6129705694,0.5398957999,0.6544584045,6.476491942,7.076887513,5.437180683,4.581581151,7.964471959,7.115568973,10.96635084,5.70816997
14172,WBGene00016301,2.172416281,-0.6709740335,1.095649891,-0.6123982113,0.540274325,0.6548710383,4.626065673,3.032951791,1.359295171,0.7635968584,4.424706644,0.8894461216,0,2.283267988
14173,WBGene00012866,134.6501189,-0.08133586931,0.1328874579,-0.6120658079,0.5404942186,0.6550913488,156.3610198,129.4059431,127.7737461,133.6294502,133.6261406,124.522457,134.8861153,136.9960793
14174,WBGene00004414,72537.48086,-0.0270033024,0.04412292922,-0.6120015801,0.5405367121,0.6550966305,72273.02401,72123.59359,80135.8875,73587.06565,70921.85291,72307.52245,69546.40374,69404.49703
14175,WBGene00007841,103.1572773,0.1147205252,0.1876312657,0.6114147599,0.5409250337,0.6554285271,122.1281338,100.0874091,86.99489093,135.9202408,110.6176661,85.38682767,75.66782077,108.4552294
14176,WBGene00010776,536.4586773,0.05493955234,0.08984154175,0.6115161346,0.5408579402,0.6554285271,504.2411584,456.9647365,557.31102,598.659937,487.6026722,580.8083174,560.3805278,545.7010491
14177,WBGene00045382,10.81885072,-0.2817019997,0.4607282915,-0.6114276133,0.5409165266,0.6554285271,10.17734448,13.1427911,16.31154205,10.69035602,11.50423727,8.005015094,9.869715753,6.849803964
14178,WBGene00019215,45.49207038,0.1457937435,0.238477967,0.6113509996,0.5409672347,0.6554334291,48.111083,57.62608403,42.13815029,33.59826177,44.24706644,50.69842893,37.28559284,50.23189573
14179,WBGene00012855,1.732895269,-0.7841960019,1.284042671,-0.6107242538,0.5413821466,0.6558898734,3.700852538,1.01098393,4.077885512,0.7635968584,0.8849413288,0,0,3.424901982
14180,WBGene00019933,1.335906277,0.81778927,1.33948131,0.6105268238,0.5415128801,0.6560019925,1.850426269,2.021967861,0,3.054387434,0.8849413288,1.778892243,1.096635084,0
14181,WBGene00009312,2.499891595,-0.6336256609,1.037939654,-0.610464836,0.5415539302,0.6560054589,4.626065673,1.01098393,0,0.7635968584,1.769882658,1.778892243,5.483175418,4.566535976
14182,WBGene00021859,2.202761119,0.6100270438,0.9994295312,0.6103752438,0.5416132635,0.6560310704,1.850426269,3.032951791,1.359295171,3.817984292,2.654823986,2.668338365,1.096635084,1.141633994
14183,WBGene00007485,4.353877331,-0.4495325547,0.7366545181,-0.6102352509,0.5417059817,0.6560508568,2.775639404,4.043935722,6.796475854,3.054387434,5.309647973,6.226122851,5.483175418,1.141633994
14184,WBGene00195700,1.523281603,0.898355194,1.472144111,0.610235905,0.5417055484,0.6560508568,0.9252131346,6.065903582,0,0.7635968584,0,0,3.289905251,1.141633994
14185,WBGene00007049,7.143405659,-0.333196031,0.5462389277,-0.6099822149,0.541873589,0.6562075793,8.326918212,7.076887513,6.796475854,5.345178009,8.849413288,6.226122851,7.676445586,6.849803964
14186,WBGene00008517,10.48802767,-0.283540219,0.4649514871,-0.6098275344,0.5419760599,0.6562391454,13.87819702,10.1098393,6.796475854,8.399565443,15.04400259,10.67335346,9.869715753,9.133071951
14187,WBGene00220010,239.6867489,0.09649979335,0.1582309453,0.6098667564,0.5419500756,0.6562391454,177.6409218,201.1858021,176.7083722,264.204513,284.0661665,269.5021748,287.3183919,256.8676486
14188,WBGene00013685,47.01284842,-0.1487969366,0.2440866138,-0.6096071157,0.5421220968,0.6563225082,48.111083,47.51624473,36.70096961,54.21537695,48.67177308,45.3617522,64.70146994,30.82411784
14189,WBGene00022395,1.211897794,0.9077974638,1.4892897,0.6095506226,0.5421595291,0.6563225082,0,2.021967861,2.718590342,2.290790575,0.8849413288,1.778892243,0,0
14190,WBGene00206474,4.169661049,0.501351487,0.8224277913,0.6095993986,0.5421272101,0.6563225082,0,3.032951791,2.718590342,3.817984292,3.539765315,8.005015094,7.676445586,4.566535976
14191,WBGene00013933,3.672457206,-0.4933864861,0.8095908668,-0.6094269419,0.5422414844,0.6563754647,4.626065673,1.01098393,5.437180683,2.290790575,1.769882658,5.33667673,5.483175418,3.424901982
14192,WBGene00044760,13.23414279,0.2578965761,0.4235618076,0.6088758983,0.5426067008,0.656771273,12.95298388,19.20869468,10.87436137,18.3263246,12.3891786,9.783907337,12.06298592,10.27470595
14193,WBGene00006945,2334.42887,0.02750229341,0.04517792996,0.6087550588,0.5426868062,0.6567756768,2346.340509,2447.592095,2336.628399,2225.884842,2292.882983,2431.745696,2271.131258,2323.225178
14194,WBGene00016269,152.9217985,0.07956537584,0.1306962782,0.6087807316,0.542669787,0.6567756768,148.0341015,136.4828306,157.6782398,174.1000837,150.4400259,144.9797178,139.2726556,172.3867331
14195,WBGene00003562,27.56129734,0.1860061478,0.3056083227,0.608642285,0.5427615701,0.6567942922,24.0555415,28.30755005,13.59295171,27.4894869,33.62777049,28.46227589,30.70578234,34.24901982
14196,WBGene00019044,39.6340452,-0.1583791901,0.2602282175,-0.608616512,0.5427786571,0.6567942922,37.00852538,54.59313224,48.93462615,32.83466491,39.8223598,30.24116813,41.67213318,31.96575183
14197,WBGene00008409,1225.394776,-0.03212507808,0.05282715224,-0.6081167868,0.5431100193,0.6571026843,1287.896683,1271.817784,1255.988738,1203.428649,1209.714796,1171.400542,1201.912052,1200.998962
14198,WBGene00021624,1.785824684,0.7130925164,1.172580594,0.6081394491,0.54309499,0.6571026843,1.850426269,1.01098393,1.359295171,1.527193717,0,1.778892243,2.193270167,4.566535976
14199,WBGene00017791,8.480118491,-0.3317958481,0.5460541121,-0.6076244839,0.5434365584,0.6574514543,13.87819702,7.076887513,2.718590342,9.926759159,8.849413288,5.33667673,12.06298592,7.991437958
14200,WBGene00015963,6.601778172,-0.3648719382,0.6012277671,-0.6068780555,0.5439318424,0.658004309,8.326918212,6.065903582,6.796475854,9.926759159,6.194589302,4.447230608,8.773080669,2.283267988
14201,WBGene00012425,1.426723992,0.7772686179,1.281668127,0.6064507665,0.5442154661,0.6583010546,1.850426269,2.021967861,1.359295171,3.054387434,0,0.8894461216,1.096635084,1.141633994
14202,WBGene00020915,9582.157555,0.02438365886,0.04022259936,0.6062178786,0.5443700821,0.6584417174,9456.603449,9685.226053,10217.8218,9712.952039,9091.002271,9461.927841,9247.923661,9783.803328
14203,WBGene00219636,12.84698278,-0.258826365,0.4270416807,-0.6060915752,0.5444539451,0.6584967872,12.95298388,15.16475896,8.155771025,9.163162301,16.81388525,11.56279958,17.54616134,11.41633994
14204,WBGene00015028,14.27415827,0.2545147523,0.4200300649,0.6059441302,0.5445518538,0.6585688358,18.50426269,14.15377503,13.59295171,19.85351832,11.50423727,18.67836855,8.773080669,9.133071951
14205,WBGene00016834,2.066548642,0.6632988529,1.094971635,0.6057680689,0.5446687761,0.6586638674,1.850426269,1.01098393,1.359295171,3.817984292,0,1.778892243,3.289905251,3.424901982
14206,WBGene00219590,12.53803756,-0.2643585983,0.4365212987,-0.6056029777,0.5447784246,0.6587500899,18.50426269,11.12082323,16.31154205,9.926759159,8.849413288,9.783907337,10.96635084,14.84124192
14207,WBGene00018687,2.229371375,0.6927724915,1.144110894,0.6055116645,0.5448390766,0.6587770577,0.9252131346,4.043935722,2.718590342,2.290790575,0,0,3.289905251,4.566535976
14208,WBGene00185117,1.715833272,0.7567938025,1.250274244,0.6053022416,0.5449781923,0.658853283,2.775639404,1.01098393,0,2.290790575,0,0.8894461216,2.193270167,4.566535976
14209,WBGene00195050,9.396834432,-0.3017490817,0.4985105581,-0.6053012855,0.5449788274,0.658853283,11.10255762,8.087871443,5.437180683,11.45395288,10.61929595,6.226122851,14.25625609,7.991437958
14210,WBGene00018660,151.6459746,-0.07661502015,0.1266218412,-0.6050695476,0.5451327871,0.6589504268,160.0618723,164.7903807,149.5224688,154.2465654,153.9797912,133.4169182,159.0120871,138.1377133
14211,WBGene00019084,1.350316841,-0.8298302688,1.371473247,-0.6050648603,0.5451359014,0.6589504268,1.850426269,2.021967861,1.359295171,0,3.539765315,0.8894461216,0,1.141633994
14212,WBGene00011759,1528.595285,-0.03377096666,0.05583149871,-0.6048730097,0.545263378,0.6590117714,1653.355872,1597.35461,1534.644248,1564.609963,1501.745435,1454.244409,1496.906889,1425.900858
14213,WBGene00013311,19143.85253,0.02914376139,0.04817810421,0.6049171478,0.5452340488,0.6590117714,18187.8398,18613.22514,20973.92448,20142.92153,18546.60037,19506.44289,18105.44523,19074.42077
14214,WBGene00012895,233.4148284,-0.06668801308,0.1102856624,-0.6046843411,0.5453887546,0.6591169288,254.433612,221.4054808,239.2359501,201.5895706,245.1287481,234.8137761,213.8438413,256.8676486
14215,WBGene00219267,6.970153486,0.3396414851,0.5621874851,0.6041427354,0.5457487491,0.6595055936,7.401705077,9.098855374,5.437180683,6.108774867,7.07953063,7.115568973,4.386540335,9.133071951
14216,WBGene00012096,18.07642799,-0.208259044,0.3447654094,-0.6040601474,0.5458036541,0.6595255466,22.20511523,17.18672682,19.03013239,16.03553403,18.5837679,16.89947631,17.54616134,17.12450991
14217,WBGene00007467,1.652152824,0.7775945752,1.287502381,0.6039558347,0.5458730057,0.6595604628,1.850426269,2.021967861,0,0,1.769882658,5.33667673,1.096635084,1.141633994
14218,WBGene00021350,32377.69469,0.02547316345,0.04218101253,0.6039011849,0.545909341,0.6595604628,32990.32474,33427.17267,33601.77662,33528.77446,31457.00942,33006.45613,30326.3466,30683.69686
14219,WBGene00015324,313.2647287,-0.058876651,0.09762590935,-0.6030842775,0.5464526253,0.6601704196,346.9549255,306.3281309,327.5901362,328.3466491,282.2962839,314.863927,324.6039848,275.1337925
14220,WBGene00015261,12.85660089,-0.2797677687,0.463942016,-0.6030231346,0.5464932991,0.6601731288,15.72862329,7.076887513,19.03013239,16.79913089,8.849413288,6.226122851,13.159621,15.98287592
14221,WBGene00022380,2047.237966,-0.04111895785,0.06822438315,-0.60270179,0.5467070906,0.660384952,2133.541488,2242.362358,2332.550513,1944.117602,1921.207625,1968.344267,1922.401302,1913.378574
14222,WBGene00219859,14.34022907,-0.2351513232,0.3902913491,-0.6025020124,0.546840024,0.6604990812,15.72862329,14.15377503,12.23365654,12.98114659,19.46870923,13.34169182,14.25625609,12.55797393
14223,WBGene00020131,3346.235402,-0.03274065209,0.05436000567,-0.602293022,0.5469791049,0.660620619,3197.536593,3192.687252,3315.320922,3060.496209,3615.870269,3492.854919,3402.858665,3492.258387
14224,WBGene00007749,53.85940773,0.1305825777,0.2169748484,0.601832787,0.5472854481,0.6609441386,57.36321435,47.51624473,61.16828268,67.19652354,43.36212511,53.3667673,44.96203843,55.9400657
14225,WBGene00017239,224.8147944,0.07048212161,0.1171816237,0.6014775985,0.5475219279,0.6611832462,217.4250866,221.4054808,172.6304867,231.3698481,241.5889828,220.5826382,242.3563535,251.1594787
14226,WBGene00020138,2.5415731,0.6068656742,1.009212009,0.6013262514,0.5476227081,0.661258462,2.775639404,0,1.359295171,2.290790575,2.654823986,4.447230608,1.096635084,5.70816997
14227,WBGene00050974,4.474819204,-0.4335636791,0.721122154,-0.6012347239,0.5476836597,0.6612855771,5.551278808,3.032951791,6.796475854,3.054387434,1.769882658,4.447230608,6.579810502,4.566535976
14228,WBGene00010872,937.7088443,-0.03606979829,0.06005905087,-0.6005722329,0.5481249368,0.6617718699,961.2964469,878.5450355,940.6322582,947.6237013,938.9227499,880.5516604,955.1691579,998.9297447
14229,WBGene00018151,2473.152343,0.03049266767,0.05078040029,0.6004810418,0.5481856919,0.6617987079,2523.981431,2700.338078,2412.748928,2504.597696,2457.48207,2494.006925,2393.954388,2298.10923
14230,WBGene00011896,9.22250793,0.3000693429,0.4998877481,0.6002734495,0.5483240103,0.6618418209,6.476491942,10.1098393,12.23365654,10.69035602,6.194589302,12.4522457,8.773080669,6.849803964
14231,WBGene00013870,186.1047445,-0.06719737519,0.1119482391,-0.6002539722,0.5483369888,0.6618418209,187.8182663,185.0100593,195.7385046,192.4264083,183.1828551,172.5525476,196.29768,175.8116351
14232,WBGene00219696,6.544974169,0.3553733541,0.5920060396,0.6002867038,0.5483151784,0.6618418209,7.401705077,7.076887513,5.437180683,8.399565443,2.654823986,8.005015094,7.676445586,5.70816997
14233,WBGene00077556,1.576287012,-0.7395584748,1.233713833,-0.5994570662,0.5488681322,0.6624363645,0,1.01098393,4.077885512,1.527193717,1.769882658,0.8894461216,2.193270167,1.141633994
14234,WBGene00014135,47.50513323,-0.1401843987,0.2338907559,-0.5993584407,0.5489338845,0.6624691772,49.03629613,33.3624697,63.88687303,46.57940836,44.24706644,45.3617522,42.76876826,54.79843171
14235,WBGene00194784,2.751935695,-0.5628278375,0.9400775084,-0.5987036521,0.5493705214,0.6629495481,2.775639404,3.032951791,4.077885512,3.054387434,5.309647973,2.668338365,1.096635084,0
14236,WBGene00008808,4.904640352,-0.4354904561,0.7279548277,-0.5982382966,0.5496809415,0.6632309625,7.401705077,3.032951791,9.515066195,3.054387434,2.654823986,8.005015094,3.289905251,2.283267988
